x,y,ent1_id,ent2_id,ent1,ent2,lang,type
40.007267,27.415152,369,368,Сеул,Seoul,ln,City
-51.65497,-59.4406,370,669,Latvia,Латвия,en,Country
-60.003544,-55.14645,371,902,Марокко,Morocco,ln,Country
19.355644,-82.30149,372,827,Katy_Perry,Кэти_Перри,en,MusicalArtist
16.05533,11.2324915,373,1022,"Круз,_Том",Tom_Cruise,ln,Artist
28.873072,92.0207,374,215,Harju_County,Харьюмаа,en,PopulatedPlace
12.874883,28.366295,375,724,"Гор,_Мартин",Martin_Gore,ln,MusicalArtist
7.81536,-36.11576,376,995,Guns_N'_Roses,Guns_N’_Roses,en,Band
48.252945,23.159927,377,508,Вьетнам,Vietnam,ln,Country
-6.435804,30.67172,378,417,Cher,Шер,en,MusicalArtist
-30.75392,17.881674,379,26268,Бретань,Brittany_(administrative_region),ln,AdministrativeRegion
8.366446,-18.917065,380,1191,Slipknot_(band),Slipknot,en,Band
-21.54151,-54.86163,381,178,Rammstein,Rammstein,ln,Band
5.574928,-30.055862,382,259,Rockabilly,Рокабилли,en,MusicGenre
27.524714,20.82134,383,1328,Mushroom_Records,Mushroom_Records,ln,Company
-29.637907,-70.011734,384,393,John_Lennon,"Леннон,_Джон",en,MusicalArtist
-1.3447199,-23.056002,385,856,Фредди_Меркьюри,Freddie_Mercury,ln,MusicalArtist
38.757538,-51.253098,386,1205,In_This_Moment,In_This_Moment,en,Band
-62.21627,13.342241,387,2166,Сан-Паулу_(штат),São_Paulo_(state),ln,PopulatedPlace
84.853714,43.904984,388,629,Fox_Searchlight_Pictures,Fox_Searchlight_Pictures,en,Company
-15.40037,6.4480476,389,422,"Ньюман,_Томас",Thomas_Newman,ln,MusicalArtist
-107.144516,-9.434182,390,237,Calvados_(department),Кальвадос_(департамент),en,PopulatedPlace
-56.479946,29.252071,391,160,Монтевидео,Montevideo,ln,City
21.08264,31.821804,392,1419,Sofia,София,en,City
-29.637907,-70.011734,393,384,"Леннон,_Джон",John_Lennon,ln,MusicalArtist
25.903215,20.733421,394,701,Shellback_(record_producer),Shellback,en,MusicalArtist
-20.26022,-10.352751,395,1186,Камерун,Cameroon,ln,Country
-25.47826,-0.9985752,396,273,Robert_De_Niro,"Де_Ниро,_Роберт",en,Artist
-38.225605,29.256224,397,794,Дордонь,Dordogne,ln,PopulatedPlace
38.010803,22.346123,398,169,Republic_of_Ireland,Ирландия,en,Country
57.031075,47.929607,399,222,Варшава,Warsaw,ln,Album
-14.556613,-59.71861,400,593,Moby,Моби,en,MusicalArtist
-62.524055,-32.451817,401,848,"Ван_Дамм,_Жан-Клод",Jean-Claude_Van_Damme,ln,MartialArtist
-72.92037,-12.201825,402,11887,Enrique_Iglesias,"Иглесиас,_Энрике",en,MusicalArtist
-20.788115,-18.974108,403,96,"Боуи,_Дэвид",David_Bowie,ln,MusicalArtist
-52.962055,-1.8848993,404,309,Ennio_Morricone,"Морриконе,_Эннио",en,MusicalArtist
83.19543,43.227726,405,8524,Walt_Disney_Pictures,Walt_Disney_Pictures,ln,Company
46.288456,26.352541,406,287,Russian_Civil_War,Гражданская_война_в_России,en,MilitaryConflict
58.177856,-33.96393,407,448,The_Doors,The_Doors,ln,Band
-14.687272,-40.916283,408,1197,Pitbull_(rapper),Pitbull,en,MusicalArtist
-20.066008,-74.57106,409,624,Swizz_Beatz,Swizz_Beatz,ln,MusicalArtist
-34.100014,-64.257,410,419,John_Williams,"Уильямс,_Джон_(композитор)",en,MusicalArtist
-13.569376,-91.41402,411,658,Bee_Gees,Bee_Gees,ln,Band
-17.134895,47.65036,412,1615,Gorgoroth,Gorgoroth,en,Band
35.508118,24.531822,413,800,Южная_Корсика,Corse-du-Sud,ln,PopulatedPlace
-55.600468,48.233597,414,2735,FC_Porto,Порту_(футбольный_клуб),en,SoccerClub
0.08804567,0.13352035,415,852,"Шор,_Говард",Howard_Shore,ln,MusicalArtist
-54.497147,30.126678,416,685,Buenos_Aires,Буэнос-Айрес,en,Settlement
-6.435804,30.67172,417,378,Шер,Cher,ln,MusicalArtist
-59.789936,28.924824,418,691,Asunción,Асунсьон,en,Settlement
-34.175182,-64.29002,419,410,"Уильямс,_Джон_(композитор)",John_Williams,ln,MusicalArtist
-37.063267,-13.961053,420,785,Werner_Herzog,"Херцог,_Вернер",en,Artist
-18.18272,-65.45899,421,660,"Стрейзанд,_Барбра",Barbra_Streisand,ln,Artist
-15.400748,6.4482474,422,389,Thomas_Newman,"Ньюман,_Томас",en,MusicalArtist
-24.990007,101.01372,423,440,Пакистан,Pakistan,ln,Country
2.323094,-63.55526,424,983,Pearl_Jam,Pearl_Jam,en,Band
3.0959156,-11.538693,425,258,Мэрилин_Мэнсон,Marilyn_Manson,ln,Band
84.19866,44.68161,426,1909,Orion_Pictures,Orion_Pictures,en,Company
-36.82339,-68.81777,427,726,"Малкович,_Джон",John_Malkovich,ln,Artist
48.97668,25.65016,428,2811,Napoleonic_Wars,Наполеоновские_войны,en,MilitaryConflict
-90.50058,-33.764057,429,574,Боливия,Bolivia,ln,Country
46.84686,22.469593,430,7305,French_Revolutionary_Wars,Французские_революционные_войны,en,MilitaryConflict
3.0958488,-11.538853,431,150,Marilyn_Manson,Marilyn_Manson_(band),ln,Band
-60.594803,25.782774,432,277,Ecuador,Эквадор,en,Single
-65.523254,-24.141224,433,842,"Фюнес,_Луи_де",Louis_de_Funès,ln,Artist
12.436397,57.271755,434,1549,Belgrade,Белград,en,Settlement
30.282028,24.769388,435,292,Финляндия,Finland,ln,Country
-73.52295,58.46294,436,239,Vojvodina,Воеводина,en,PopulatedPlace
34.525806,-10.137878,437,1224,Третий_рейх,Nazi_Germany,ln,Country
42.12199,41.57008,438,453,The_Weinstein_Company,The_Weinstein_Company,en,Company
26.188868,2.9942112,439,618,Пекин,Beijing,ln,Settlement
-24.989786,101.012665,440,423,Pakistan,Пакистан,en,Country
-51.85896,-42.015575,441,522,Люксембург,Luxembourg,ln,Country
3.404154,52.431522,442,1029,Milan,Милан,en,Settlement
-2.3552299,-36.356506,443,320,Леди_Гага,Lady_Gaga,ln,MusicalArtist
13.65463,-16.864405,444,547,Keane_(band),Keane,en,Band
-42.837383,29.76929,445,928,Кот-д’Армор,Côtes-d'Armor,ln,PopulatedPlace
-31.515303,49.854267,446,21677,Avantasia,Avantasia,en,Band
-66.73643,61.22273,447,3840,Буэнос-Айрес_(провинция),Buenos_Aires_Province,ln,PopulatedPlace
58.177856,-33.96393,448,407,The_Doors,The_Doors,en,Band
-28.409615,-38.299725,449,322,Белоруссия,Belarus,ln,Country
23.404366,-60.369427,450,775,System_of_a_Down,System_of_a_Down,en,Band
34.328606,60.32318,451,478,Аляска,Alaska,ln,AdministrativeRegion
50.450325,31.058832,452,467,Syria,Сирия,en,Country
42.12199,41.57008,453,438,The_Weinstein_Company,The_Weinstein_Company,ln,Company
-6.9192324,-15.79886,454,341,Sting_(musician),Стинг,en,MusicalArtist
-12.294107,-61.0218,455,224,Megadeth,Megadeth,ln,Band
32.02562,72.05587,456,7927,"Nashville,_Tennessee",Нашвилл,en,City
0.22359875,-62.706993,457,554,Lady_Antebellum,Lady_Antebellum,ln,Band
62.59263,24.000908,458,1271,Manhattan,Манхэттен,en,City
9.266372,-23.17057,459,358,Garbage,Garbage_(band),ln,Band
21.57132,26.299007,460,1201,LL_Cool_J,LL_Cool_J,en,MusicalArtist
-16.881134,9.809446,461,934,"Хопкинс,_Энтони",Anthony_Hopkins,ln,Artist
6.2854257,4.9998193,462,491,Jerry_Goldsmith,"Голдсмит,_Джерри",en,MusicalArtist
-55.67595,-57.30568,463,1296,Тунис,Tunisia,ln,Country
25.864271,20.59468,464,887,Flood_(producer),"Эллис,_Марк",en,MusicalArtist
-26.733852,98.28061,465,172,Стамбул,Istanbul,ln,City
-3.611437,-31.128016,466,247,Ella_Fitzgerald,"Фицджеральд,_Элла",en,MusicalArtist
50.450325,31.058832,467,452,Сирия,Syria,ln,Country
-21.82184,10.901923,468,1223,Danny_Elfman,"Эльфман,_Дэнни",en,MusicalArtist
-4.647419,13.192661,469,536,"Сильвестри,_Алан",Alan_Silvestri,ln,MusicalArtist
35.401913,24.515234,470,133,Corsica,Корсика,en,AdministrativeRegion
-7.537712,73.146706,471,718,"Рай,_Сатьяджит",Satyajit_Ray,ln,Artist
-8.303694,-34.460934,472,1367,Bob_Ezrin,"Эзрин,_Боб",en,MusicalArtist
-45.04901,-29.735083,473,910,Нижняя_Австрия,Lower_Austria,ln,PopulatedPlace
-11.956417,-79.49721,474,671,Avril_Lavigne,"Лавин,_Аврил",en,MusicalArtist
-12.502598,66.63259,475,490,Махараштра,Maharashtra,ln,PopulatedPlace
-57.07725,-55.917164,476,333,Algeria,Алжир,en,Country
-21.310682,-28.51235,477,2288,"Лукас,_Джордж",George_Lucas,ln,Artist
34.328606,60.32318,478,451,Alaska,Аляска,en,AdministrativeRegion
52.37231,32.817287,479,680,Ливан,Lebanon,ln,Country
9.18556,-46.019707,480,499,The_Rolling_Stones,The_Rolling_Stones,en,Band
1.7585659,6.019069,481,806,"Левинсон,_Барри",Barry_Levinson,ln,Artist
-2.671251,-19.109522,482,161,Steven_Spielberg,"Спилберг,_Стивен",en,Artist
-20.65845,-28.567959,483,926,"Клуни,_Джордж",George_Clooney,ln,Artist
-62.720154,42.31724,484,12535,S.L._Benfica,"Бенфика_(футбольный_клуб,_Лиссабон)",en,SoccerClub
-83.716125,-31.975914,485,636,"Кейдж,_Николас",Nicolas_Cage,ln,Artist
17.421183,-1.5205622,486,987,Nightwish,Nightwish,en,Band
-4.4727626,18.818415,487,558,Джулианна_Мур,Julianne_Moore,ln,Artist
31.417852,21.486578,488,269,New_Zealand,Новая_Зеландия,en,Country
-10.946671,-30.790443,489,356,"Джексон,_Джанет",Janet_Jackson,ln,MusicalArtist
-12.502598,66.63259,490,475,Maharashtra,Махараштра,en,PopulatedPlace
6.2854257,4.9998193,491,462,"Голдсмит,_Джерри",Jerry_Goldsmith,ln,MusicalArtist
31.774965,32.123753,492,183,Hindi,Хинди,en,Language
6.0920744,4.762488,493,688,"Брукхаймер,_Джерри",Jerry_Bruckheimer,ln,Artist
-2.9892027,47.23558,494,203,Ghana,Гана,en,Country
-23.644432,13.524216,495,648,"Бергман,_Ингмар",Ingmar_Bergman,ln,Person
53.91261,-8.060961,496,241,Eastern_Front_(World_War_II),Великая_Отечественная_война,en,MilitaryConflict
-0.84322065,-73.54343,497,364,Бейонсе,Beyoncé,ln,MusicalArtist
4.1912956,-66.73385,498,1211,Disturbed_(band),Disturbed,en,Band
9.18556,-46.019707,499,480,The_Rolling_Stones,The_Rolling_Stones,ln,Band
93.241425,-26.200792,500,227,Dimension_Films,Dimension_Films,en,Company
-8.205353,-40.704044,501,628,Rush,Rush_(band),ln,Band
-56.435093,48.56551,502,1653,Chelsea_F.C.,Челси_(футбольный_клуб),en,SoccerClub
-105.04244,-10.639244,503,1014,Эн_(департамент),Ain,ln,PopulatedPlace
14.107923,52.182957,504,1161,Bucharest,Бухарест,en,City
-25.706121,1.1245626,505,830,"Элсвит,_Роберт",Robert_Elswit,ln,Artist
-20.725136,12.786711,506,331,Benny_Blanco,Бенни_Бланко,en,MusicalArtist
-105.838646,-10.906696,507,1276,Шер_(департамент),Cher_(department),ln,PopulatedPlace
48.252945,23.159927,508,377,Vietnam,Вьетнам,en,Country
40.312485,55.459282,509,240,Чикаго,Chicago,ln,City
8.72731,-93.957466,510,647,Taylor_Swift,"Свифт,_Тейлор",en,MusicalArtist
-0.42466772,20.728548,511,1010,"Хичкок,_Альфред",Alfred_Hitchcock,ln,Artist
-2.1124403,-83.08171,512,147,Sony_BMG,Sony_BMG,en,Company
-41.73408,-65.0606,513,232,"Фармер,_Милен",Mylène_Farmer,ln,MusicalArtist
-52.82124,-58.6103,514,907,Slovakia,Словакия,en,Country
-9.10027,9.18967,515,594,"Теддер,_Райан",Ryan_Tedder,ln,MusicalArtist
14.779003,-18.645887,516,4661,Pendulum_(drum_and_bass_band),Pendulum_(группа),en,Band
-24.064968,100.12853,517,588,Таджикистан,Tajikistan,ln,Country
60.40742,6.0912743,518,989,My_Chemical_Romance,My_Chemical_Romance,en,Band
5.9595723,22.57886,519,1028,"Сталлоне,_Сильвестр",Sylvester_Stallone,ln,Artist
-56.10871,54.09169,520,1025,Minsk,Минск,en,City
-105.88412,-10.201465,521,998,Од_(департамент),Aude,ln,PopulatedPlace
-51.85896,-42.015575,522,441,Luxembourg,Люксембург,en,Country
-105.426926,-10.518396,523,1000,Об_(департамент),Aube,ln,Band
-58.23143,45.204895,524,5749,Liverpool_F.C.,Ливерпуль_(футбольный_клуб),en,SoccerClub
-58.83059,-37.36238,525,898,"Ньюман,_Пол",Paul_Newman,ln,Artist
-39.48902,-22.849138,526,1011,Lars_Ulrich,"Ульрих,_Ларс",en,MusicalArtist
-55.666016,-55.538063,527,1216,Нигерия,Nigeria,ln,Country
-27.598778,33.12611,528,311,Haute-Corse,Верхняя_Корсика,en,PopulatedPlace
-18.414993,-21.658724,529,612,"Мастейн,_Дэйв",Dave_Mustaine,ln,MusicalArtist
-7.702566,-34.666615,530,765,Bob_Dylan,Боб_Дилан,en,MusicalArtist
-22.19941,-19.12216,531,1060,"Кепп,_Дэвид",David_Koepp,ln,Artist
67.18377,45.48768,532,2349,Baltic_Sea,Балтийское_море,en,Sea
-51.473404,0.73508215,533,1452,"Ди_Бонавентура,_Лоренцо",Lorenzo_di_Bonaventura,ln,Artist
-46.137188,-58.52929,534,771,Armenia,Армения,en,Country
-13.263303,-26.368025,535,1448,"Бэй,_Майкл",Michael_Bay,ln,Artist
-4.648292,13.192055,536,469,Alan_Silvestri,"Сильвестри,_Алан",en,MusicalArtist
-49.18296,-55.79548,537,656,Босния_и_Герцеговина,Bosnia_and_Herzegovina,ln,Country
17.238064,11.166021,538,1739,Tom_Petty,"Петти,_Том",en,MusicalArtist
-25.330797,95.355606,539,286,Баку,Baku,ln,Settlement
25.491903,-56.578575,540,2427,Sex_Pistols,Sex_Pistols,en,Band
-0.3776835,15.377847,541,642,"Айшем,_Марк",Mark_Isham,ln,MusicalArtist
61.920235,59.824135,542,1701,Seattle,Сиэтл,en,City
49.90055,-27.638388,543,288,The_Weeknd,The_Weeknd,ln,MusicalArtist
11.033819,28.705652,544,2167,Ricky_Martin,"Мартин,_Рики",en,MusicalArtist
24.054203,-64.463524,545,590,Simple_Plan,Simple_Plan,ln,Band
47.85002,69.13961,546,16801,Mumbai,Мумбаи,en,City
13.75551,-16.560246,547,444,Keane,Keane_(band),ln,Band
12.935933,3.934752,548,551,Mike_Shinoda,"Шинода,_Майк",en,MusicalArtist
57.172226,14.19482,549,1128,Golden_Harvest,Orange_Sky_Golden_Harvest,ln,Company
8.243038,3.7681222,550,2101,Lou_Reed,"Рид,_Лу",en,MusicalArtist
12.936556,3.9352987,551,548,"Шинода,_Майк",Mike_Shinoda,ln,MusicalArtist
-55.320835,22.27264,552,609,Lana_Del_Rey,Лана_Дель_Рей,en,MusicalArtist
-1.7516721,-15.660534,553,760,"Харрис,_Стив",Steve_Harris_(musician),ln,MusicalArtist
0.22359875,-62.706993,554,457,Lady_Antebellum,Lady_Antebellum,en,Band
-14.436763,-16.395575,555,1032,"Скотт,_Ридли",Ridley_Scott,ln,Artist
-4.33143,-61.822742,556,2153,Kylie_Minogue,"Миноуг,_Кайли",en,MusicalArtist
-51.36695,-55.873386,557,156,Сербия,Serbia,ln,Country
-4.4727626,18.818415,558,487,Julianne_Moore,Джулианна_Мур,en,Artist
-32.731186,15.169567,559,268,Санкт-Петербург,Saint_Petersburg,ln,AdministrativeRegion
-31.485386,-67.53584,560,315,John_Huston,"Хьюстон,_Джон",en,Artist
-62.31477,-3.272485,561,592,Сан-Франциско,San_Francisco,ln,City
20.773422,-14.469052,562,1947,G-Unit,G-Unit,en,Band
6.591611,25.55035,563,940,"Рэйми,_Сэм",Sam_Raimi,ln,Artist
31.478449,6.7539005,564,1207,Focus_Features,Focus_Features,en,Company
-39.954636,-83.853836,565,1294,Кембриджский_университет,University_of_Cambridge,ln,University
-20.645786,-47.59062,566,881,Duran_Duran,Duran_Duran,en,Band
27.434908,2.6084507,567,154,Берлин,Berlin,ln,Band
-17.955357,45.841934,568,2523,Dimmu_Borgir,Dimmu_Borgir,en,Band
-78.15068,15.556916,569,776,"Белтрами,_Марко",Marco_Beltrami,ln,MusicalArtist
-20.064802,-18.95047,570,619,David_Gilmour,"Гилмор,_Дэвид",en,MusicalArtist
44.275745,48.64494,571,670,Toho,Toho,ln,Company
-30.013325,54.676247,572,1971,Borknagar,Borknagar,en,Band
32.770275,-26.525938,573,634,RedOne,RedOne,ln,MusicalArtist
-90.500114,-33.763992,574,429,Bolivia,Боливия,en,Country
-8.5187025,-2.875096,575,690,"Хорнер,_Джеймс",James_Horner,ln,MusicalArtist
-53.121105,45.9729,576,769,Barcelona,Барселона,en,City
36.0808,31.963629,577,2200,Филиппины,Philippines,ln,Country
-32.27485,31.394918,578,7181,Alsace,Эльзас,en,PopulatedPlace
12.551973,4.1852527,579,1334,"Фиггис,_Майк",Mike_Figgis,ln,Artist
-11.046825,-13.51843,580,1639,Alice_Cooper,Элис_Купер,en,MusicalArtist
-11.750373,67.64519,581,584,Уттар-Прадеш,Uttar_Pradesh,ln,PopulatedPlace
2.169618,-82.767685,582,885,2NE1,2NE1,en,Band
-19.873041,-63.524364,583,276,Тимбалэнд,Timbaland,ln,MusicalArtist
-11.750373,67.64519,584,581,Uttar_Pradesh,Уттар-Прадеш,en,PopulatedPlace
-3.6246395,22.02045,585,1044,"Стрип,_Мерил",Meryl_Streep,ln,Artist
68.40947,23.240324,586,697,The_Killers,The_Killers,en,Band
38.33307,22.46471,587,204,Республика_Корея,South_Korea,ln,Country
-24.064968,100.12853,588,517,Tajikistan,Таджикистан,en,Country
-13.440921,82.05485,589,1400,"Одзу,_Ясудзиро",Yasujirō_Ozu,ln,Artist
24.054203,-64.463524,590,545,Simple_Plan,Simple_Plan,en,Band
-30.440012,-59.48368,591,1082,Нижний_Рейн,Bas-Rhin,ln,PopulatedPlace
-62.31477,-3.272485,592,561,San_Francisco,Сан-Франциско,en,City
-14.556613,-59.71861,593,400,Моби,Moby,ln,MusicalArtist
-9.10027,9.18967,594,515,Ryan_Tedder,"Теддер,_Райан",en,MusicalArtist
-46.487522,-25.2138,595,1166,"Мельес,_Жорж",Georges_Méliès,ln,Artist
35.65529,54.89221,596,3879,Oslo,Осло,en,Settlement
-27.12309,-60.469128,597,248,"Маккартни,_Пол",Paul_McCartney,ln,MusicalArtist
8.762309,39.52584,598,2137,Naples,Неаполь,en,Settlement
-16.061926,25.00973,599,1264,"Макгрегор,_Юэн",Ewan_McGregor,ln,Artist
13.835939,-19.957708,600,1595,Mayhem_(band),Mayhem,en,Band
22.409122,-3.4061587,601,846,"Лоу,_Джуд",Jude_Law,ln,Artist
-7.7589417,-1.4149433,602,1385,James_Hetfield,"Хетфилд,_Джеймс_Алан",en,MusicalArtist
-34.23666,-32.46625,603,914,Лихтенштейн,Liechtenstein,ln,Country
-55.831932,-71.36406,604,257,Gaumont_Film_Company,Gaumont,en,Company
